	layer_id	name	D	Lambda	M	N	alpha	alpha_weighted	best_fit	bulk_mean_loc_ratio	bulk_mean_part_ratio	bulk_mean_vec_entropy	bulk_var_loc_ratio	bulk_var_part_ratio	bulk_var_vec_entropy	entropy	has_esd	lambda_max	layer_type	log_alpha_norm	log_norm	log_spectral_norm	matrix_rank	norm	num_evals	num_pl_spikes	rank_loss	rf	sigma	spectral_norm	stable_rank	sv_max	tail_mean_loc_ratio	tail_mean_part_ratio	tail_mean_vec_entropy	tail_var_loc_ratio	tail_var_part_ratio	tail_var_vec_entropy	warning	xmax	xmin
77	183		0.11230312165079481	-1.0	64.0	128.0	2.7541241536602667	1.2149547251432191	truncated_power_law	19.92678814188367	2.1728719761822988	3.678210914389346	8.422303459287484	0.00845206170060336	0.0066716562680445915	0.9224234861810303	1.0	2.7614688190797754	LAYER_TYPE.CONV2D	2.404822342519039	2.3581668285426227	0.44114014378347055	576.0	228.12182038363687	576.0	163.0	0.0	9.0	0.13739360739306855	2.7614688190797754	82.60887061533275	1.661766776379819	20.008901522395394	2.1683289420033365	3.6809151704166925	10.48774764558538	0.010546065237293883	0.007543995504505784	success	2.7614688190797754	0.4841566293729671
78	185		0.11111111111111038	-1.0	64.0	64.0	12.8692555561433	3.0963112928099985	truncated_power_law	19.766618972629594	2.1655256429730803	3.6730968397201456	8.79247487230254	0.009476940695445827	0.007448411131837935	0.8825887243108816	1.0	1.7401935114719698	LAYER_TYPE.CONV2D	3.2196770199116362	2.057121187688726	0.24059754500188907	576.0	114.05680129213444	576.0	9.0	0.0	9.0	3.956418518714433	1.7401935114719698	65.54259657919177	1.3191639441221739	16.125087134036075	2.0501421688798906	3.605003692347581	2.907380919020265	0.005410857723594923	0.0061763256625170715	under-trained	1.7401935114719698	1.2586250061285185
79	188		0.114451098682116	-1.0	128.0	256.0	5.222474484725313	3.4834144320344733	lognormal	36.62696402492029	2.5719269459737704	3.9538764959514827	22.382370832076003	0.007000555632609161	0.006716150076405269	0.9303588987227859	1.0	4.6452018046293215	LAYER_TYPE.CONV2D	4.447194612638753	2.8736776851621455	0.6670045860870665	1152.0	747.6144470181052	1152.0	54.0	0.0	9.0	0.5746059966387966	4.6452018046293215	160.94337306789268	2.1552730232221906	36.19151288215804	2.5621797330259657	3.9557421448450354	28.99963360465841	0.008725324214462286	0.008351413357608395	success	4.6452018046293215	2.2932511974566303
80	190		0.1445022679978829	-1.0	64.0	128.0	3.358628505850654	0.8326788879831735	lognormal	19.79608984085003	2.1674722938811515	3.6692240390033617	8.546698545080575	0.009153916195925045	0.007885617579616377	0.9405430825036802	1.0	1.7697922754733963	LAYER_TYPE.CONV2D	2.1683921805709745	2.338514046846196	0.24792229522635975	576.0	218.0288915438079	576.0	144.0	0.0	9.0	0.19655237548755453	1.7697922754733963	123.19462264885749	1.3303353996167269	19.852261250379673	2.1665666724000388	3.6622809771537126	8.60138024986506	0.009665652277091203	0.008246840152948718	success	1.7697922754733963	0.5555648221712733
81	192		0.1580589257654938	-1.0	64.0	64.0	4.9097743779489775	0.046033609746799306	lognormal	19.76195751869017	2.1650507242775374	3.6697994007220567	8.724288542837897	0.009527753419129828	0.00825414989681198	0.9012655541855162	1.0	1.0218235588874285	LAYER_TYPE.CONV2D	1.1585497675164822	2.021732356414994	0.009375911437712442	576.0	105.13137787615152	576.0	56.0	0.0	9.0	0.5224655779240102	1.0218235588874285	102.88603835932261	1.01085288686704	19.496792960349364	2.1608244017946516	3.644780567504495	6.688243899000805	0.007909850117507508	0.006010290416335918	success	1.0218235588874285	0.5292976935568806
82	195		0.11283895335312089	-1.0	128.0	256.0	3.5797501147417603	1.952378700484638	lognormal	36.11845280879879	2.5621774793418224	3.947614307167961	23.249889145631116	0.007301377540819466	0.0072566373850232666	0.9336360666599527	1.0	3.5107123552936215	LAYER_TYPE.CONV2D	3.294769566564913	2.803028069329042	0.5453952476862985	1152.0	635.3719958993745	1152.0	179.0	0.0	9.0	0.19281957662888247	3.5107123552936215	180.98093252821752	1.8736895034379686	34.689742206991234	2.5304195653684975	3.926812397222207	25.177141489271726	0.008289338049246257	0.008007533832430063	success	3.5107123552936215	1.0963968213293882
83	197		0.13506550237189618	-1.0	64.0	128.0	3.656529015903282	0.8934074257347816	lognormal	19.937650936681834	2.1686504995947944	3.672620553709111	8.651621837846173	0.008585740972229462	0.006970444595548386	0.9365704060896999	1.0	1.7552222009201806	LAYER_TYPE.CONV2D	2.1685698523264354	2.3146121647411224	0.24433210343719391	576.0	206.35365457278192	576.0	111.0	0.0	9.0	0.2521465756393118	1.7552222009201806	117.56554495755603	1.3248479916277869	20.103510487942128	2.1734278627866463	3.680150833069191	9.252250410050198	0.008666028149333559	0.005843565266985138	success	1.7552222009201806	0.6243750512288506
84	199		0.15128617568591884	-1.0	64.0	64.0	5.109045335968258	0.3130742728737599	lognormal	19.751887727428265	2.1655935632210377	3.6737060006258218	8.951969033045474	0.00992541818021194	0.006630359632501764	0.8977529314259204	1.0	1.1515384115804754	LAYER_TYPE.CONV2D	1.276379761436602	2.0284231540884172	0.06127842919491858	576.0	106.76358637969713	576.0	49.0	0.0	9.0	0.587006476566894	1.1515384115804754	92.71387328987588	1.0730975778467098	18.590418881919327	2.1353890074898	3.6481145437433855	5.428884834342026	0.0065356243320530884	0.007500387577547306	success	1.1515384115804754	0.5757524822875089
85	202		0.13474840070775507	-1.0	128.0	256.0	3.860564909664148	1.9815411918892423	lognormal	36.34729428254628	2.5648180901763684	3.952039512397659	22.161989824627796	0.00736834221610511	0.006914485707760178	0.9322184259247913	1.0	3.260449833653231	LAYER_TYPE.CONV2D	3.383713009789421	2.8015839914295833	0.5132775223980439	1152.0	633.2628212605765	1152.0	148.0	0.0	9.0	0.2351369871350134	3.260449833653231	194.22559878831981	1.8056715741388938	34.759646116207335	2.535066673516231	3.9344548066273335	20.300711640613226	0.008030258659081255	0.008298337872142928	success	3.260449833653231	1.2404328490155558
86	204		0.14377424099637381	-1.0	64.0	128.0	2.8918515520561634	0.7988316636717964	lognormal	20.039142537892026	2.1779608475420993	3.6808440921969967	9.279797979465641	0.008924476090244637	0.007645395629984745	0.9311272373013223	1.0	1.8890148114019922	LAYER_TYPE.CONV2D	2.1625938601234362	2.3061896999193645	0.2762353631547274	576.0	202.39030268917008	576.0	162.0	0.0	9.0	0.14863789571746755	1.8890148114019922	107.14066478862583	1.3744143521522147	20.026878051133448	2.166953621398033	3.667063387481531	10.03887885159889	0.010448809481357449	0.008213928801144415	success	1.8890148114019922	0.44918666290498965
87	206		0.12434070113519113	-1.0	64.0	64.0	3.7638660908360837	0.6101853690610286	lognormal	19.902561397128277	2.166482906473094	3.672682022667887	9.933983244228685	0.010302216272331917	0.008186209912780655	0.8870481884362127	1.0	1.452501708690756	LAYER_TYPE.CONV2D	1.504397562074929	2.010193429594578	0.1621166519570534	576.0	102.37488563140442	576.0	69.0	0.0	9.0	0.332730377160132	1.452501708690756	70.481766058425	1.2051977882035612	19.299083824865015	2.147075318230477	3.6487975311183707	7.786381645323305	0.010066185876532846	0.007300364010545181	success	1.452501708690756	0.4738046522929888
88	209		0.11187741925120676	-1.0	128.0	256.0	3.5858027425499523	2.5036181619856825	lognormal	36.17054480939272	2.565229427984665	3.949935476235976	22.38925809398841	0.007724238324608166	0.007260821692551991	0.9310138706961332	1.0	4.9911771041481385	LAYER_TYPE.CONV2D	3.647338403995397	2.881862011633023	0.6982029804030152	1152.0	761.8369131572226	1152.0	150.0	0.0	9.0	0.21112990982455732	4.9911771041481385	152.6367222120939	2.2340942469260643	35.5134328701554	2.5427238524111933	3.938174516349407	24.839523465694747	0.00944605609315932	0.007957209441910943	success	4.9911771041481385	1.4384287360000867
89	211		0.14283243688585257	-1.0	64.0	128.0	3.80410815629731	1.4671305126762608	truncated_power_law	19.93666887195108	2.1703261506674063	3.67281807517686	9.866578591127109	0.009982664214829724	0.007403663057671725	0.928313711113536	1.0	2.43035676991856	LAYER_TYPE.CONV2D	2.6143731058782596	2.3902540226427686	0.38567003155459106	576.0	245.61451163920327	576.0	85.0	0.0	9.0	0.30414823305930166	2.43035676991856	101.06109303755994	1.5589601566167623	19.635858358656805	2.161688850088109	3.661628521350943	8.427099995577347	0.012748069798587988	0.010013280032237004	success	2.43035676991856	0.8877437417377227
90	213		0.15362606506826804	-1.0	64.0	64.0	2.2707446945613303	0.4484154939427235	truncated_power_law	19.661299538708825	2.164724581680259	3.6664888380403298	9.448399516376195	0.010505041126185588	0.008451086505196381	0.8856213263326165	1.0	1.5757056114508492	LAYER_TYPE.CONV2D	1.8005557836626165	2.0701232519746373	0.19747508164027652	576.0	117.52310360216211	576.0	194.0	0.0	9.0	0.09123415209805127	1.5757056114508492	74.58442919039385	1.2552711306529953	19.78391074164163	2.1641256481495135	3.6626455071998807	10.569518759994358	0.010987772137406667	0.0068058664239203474	success	1.5757056114508492	0.1957795039234416
91	216		0.12791239503343105	-1.0	128.0	256.0	2.7877678478990955	1.9431591526839085	truncated_power_law	35.94232835485059	2.5613974428302715	3.94874648623191	22.2415814677262	0.007235428241848108	0.006725154847688011	0.930981696040395	1.0	4.977720153033037	LAYER_TYPE.CONV2D	3.4579825642413318	2.9360074913408343	0.697030476963246	1152.0	862.9934338004374	1152.0	300.0	0.0	9.0	0.10321682482331006	4.977720153033037	173.37122362626113	2.2310804900390835	34.956062052297774	2.5346413985950127	3.930497618348117	27.620149174604013	0.010888515890252436	0.007908478121409547	success	4.977720153033037	0.9837083495796214
92	218		0.14479063067367204	-1.0	64.0	128.0	2.520421413913457	1.226341375466487	truncated_power_law	19.741408001716184	2.161805927216511	3.667038655107497	9.404813925034166	0.009916841885559401	0.008339331588052383	0.9217440658044979	1.0	3.065928597162352	LAYER_TYPE.CONV2D	2.6202308213152317	2.4667353438804587	0.4865620362915213	576.0	292.9107722830223	576.0	191.0	0.0	9.0	0.11001383244505754	3.065928597162352	95.53737570865928	1.7509793251670198	19.579571987829304	2.1536694039684745	3.664436485382733	10.667386546623693	0.012298600223166752	0.008406421336475019	success	3.065928597162352	0.5273619420524759
93	220		0.16844789276299926	-1.0	64.0	64.0	3.143911168711133	0.880955048541472	lognormal	19.93689584436534	2.169737641910866	3.6776827069486515	8.085065129036082	0.008462079868095896	0.008213701983708794	0.883181008831985	1.0	1.9063818937763037	LAYER_TYPE.CONV2D	2.2055904534511965	2.2136621546009416	0.2802099045637556	576.0	163.55437078901616	576.0	93.0	0.0	9.0	0.22231323197464964	1.9063818937763037	85.79307814607672	1.3807178907279734	19.132661725768465	2.1416874416172043	3.669766909277608	7.839354935501073	0.008986545665279374	0.006222152515943316	success	1.9063818937763037	0.6109678093983073
94	223		0.09529433485810179	-1.0	128.0	256.0	4.166444408120925	3.417040271615563	truncated_power_law	35.38039858307637	2.543078559816678	3.9337059247990225	26.842227624628908	0.010505076080703928	0.009005816535071981	0.9299865380322505	1.0	6.608964404412929	LAYER_TYPE.CONV2D	4.185523310936793	2.9342412161489366	0.8201334127860488	1152.0	859.4907679283242	1152.0	100.0	0.0	9.0	0.3166444408120925	6.608964404412929	130.0492354527475	2.5707906185477123	33.924060592057224	2.5106669121717986	3.9165682986234374	30.923116475665143	0.014566358389308687	0.011433083608690074	success	6.608964404412929	2.0229738025325026
95	225		0.12505539104950453	-1.0	64.0	128.0	3.9975371441284455	1.8621677391929208	lognormal	20.023532899429878	2.175629794800404	3.6745191580114556	8.963372521307223	0.009391826114407366	0.006690157976252908	0.9317288723344757	1.0	2.922999574030034	LAYER_TYPE.CONV2D	2.88023965628021	2.465587265852302	0.4658287520675223	576.0	292.1374713653598	576.0	75.0	0.0	9.0	0.346125775413692	2.922999574030034	99.94441120036852	1.709678207742625	20.10960635025701	2.1703543769485476	3.6652133931776976	12.749181779763118	0.012272653474140189	0.008647440412944423	success	2.922999574030034	1.0958063562231906
96	227		0.0942251106640627	-1.0	64.0	64.0	5.37546014386475	2.814648930066252	truncated_power_law	19.75016487642424	2.166757886901521	3.6685837160109487	8.788503404256666	0.009312542580478665	0.007030183460760029	0.8922557481008079	1.0	3.338956718702035	LAYER_TYPE.CONV2D	3.49181487204565	2.3999316525080516	0.5236107895393356	576.0	251.1491152185812	576.0	35.0	0.0	9.0	0.7395877513964682	3.338956718702035	75.21784089379013	1.8272812368932252	19.869475242518302	2.156056385693834	3.6683102608280347	9.050220945254425	0.009538173305114485	0.00525522331454276	success	3.338956718702035	1.5672048505024738
97	230		0.0759037023657162	-1.0	128.0	256.0	3.770870933613751	3.713804923221289	truncated_power_law	36.1673192994391	2.560198268142725	3.9442045866374777	24.198102050706087	0.008316568502156459	0.007155531751959855	0.9211526747484841	1.0	9.657542394574461	LAYER_TYPE.CONV2D	4.441336497866328	2.99297606412908	0.984866623282231	1152.0	983.9568740940371	1152.0	112.0	0.0	9.0	0.2618226930499767	9.657542394574461	101.88481022323205	3.1076586676426454	32.20627448678589	2.4512309309584728	3.8359184996574536	41.482009308423265	0.032403873065086804	0.029892354860723832	success	9.657542394574461	2.2243034360605165
98	232		0.08356894624040373	-1.0	64.0	128.0	3.721463341489589	2.3058123661517675	truncated_power_law	19.648029364648607	2.1621681079081148	3.6634396118475103	9.295012632918292	0.010051438240106304	0.007522814983773159	0.9333056751787541	1.0	4.164839806661041	LAYER_TYPE.CONV2D	3.2182530784197194	2.5337668014484374	0.6195983016801183	576.0	341.7958626922036	576.0	84.0	0.0	9.0	0.2969359943672261	4.164839806661041	82.06698902213527	2.040793915774212	17.823248775462012	2.0673775172601974	3.5931639107071494	25.128490640543692	0.05594534820886821	0.02024169754892551	success	4.164839806661041	1.1331453513458023
99	234		0.09645135097897001	-1.0	64.0	64.0	4.034216103414044	3.424285758077966	truncated_power_law	19.89226118394935	2.1741102167893427	3.6791289453584026	8.693428846568912	0.008715711251543279	0.00756715091521041	0.9026690689268037	1.0	7.060097373545444	LAYER_TYPE.CONV2D	4.3015686201289665	2.760417115788973	0.848810690924586	576.0	575.9928810096733	576.0	72.0	0.0	9.0	0.3575857970515823	7.060097373545444	81.58426867707928	2.6570843745627357	20.262812905867644	2.1830448235188693	3.677876938201881	10.642448321493678	0.009559500861389023	0.006797464520793447	success	7.060097373545444	2.403859913923146
100	235		0.06068308606009276	-1.0	256.0	256.0	3.5826403511622846	5.703484764390466	power_law	60.55120278709895	2.946332288712976	3.9997085276452453	98.07191019919738	0.017507360691110488	0.013979569961765205	0.7363432595052164	1.0	39.08211335432718	LAYER_TYPE.CONV2D	5.709774546926644	2.363174541813199	1.5919780400341146	256.0	230.76744506846202	256.0	20.0	0.0	1.0	0.5774959386632796	39.08211335432718	5.9046818419534475	6.251568871437567	69.22114963147591	3.026811105500402	4.0502103594767584	411.3176183269044	0.0404042551876558	0.013647506871998368	success	39.08211335432718	3.527805896895602
101	237		0.11111111111111072	-1.0	68.0	256.0	6.831915391769713	-1.4598545560496519	truncated_power_law	11.199294317157543	1.7210871455043708	3.2693498610031155	17.48324811990769	0.07310956016857086	0.11628645124752425	0.9747471624251677	1.0	0.6113901085866967	LAYER_TYPE.CONV2D	-1.2735576199985787	1.1698732065113715	-0.21368159181366805	68.0	14.78676621368334	68.0	9.0	0.0	1.0	1.943971797256571	0.6113901085866967	24.185484858210685	0.781914386993037	8.477914607122743	1.5681069852523994	3.029903247749719	9.597472321848553	0.056049472577723164	0.16401364279677721	under-trained	0.6113901085866967	0.34353742917946917
102	238		0.1036651825286325	-1.0	256.0	768.0	2.535040687403363	8.018171849499472	truncated_power_law	65.79446018401403	3.021828846877286	4.055277490131311	67.47509087424689	0.007744449638769733	0.007820977754316364	0.7597743435553566	1.0	1455.2451378834965	LAYER_TYPE.CONV2D	8.470466857992154	4.22288399331937	3.162936156938952	256.0	16706.443001289525	256.0	23.0	0.0	1.0	0.32007810948768156	1455.2451378834965	11.480157237004976	38.14767539291872	69.75280330621011	3.0594092178439145	4.10127570016643	47.37820859121491	0.005583351709105076	0.004560864490738527	success	1455.2451378834965	202.6768258865538
103	242		0.13126575918414923	-1.0	128.0	256.0	2.28081497602627	4.694603687008578	truncated_power_law	36.51833219179214	2.5670469960250912	3.951324046416002	23.885036997011404	0.007950695841891649	0.007149654125437271	0.9017705553801861	1.0	114.36706452319024	LAYER_TYPE.CONV2D	6.216351813542982	4.155821483781801	2.0583009741490343	1152.0	14315.99321156133	1152.0	313.0	0.0	9.0	0.07239594279342897	114.36706452319024	125.1758386144332	10.69425380862032	36.632242504495366	2.5710344413095285	3.952919455672018	22.957618303826358	0.007622913662326971	0.0066754807627621565	success	114.36706452319024	13.29764489629577
104	244		0.11747930624587499	-1.0	64.0	128.0	4.746281021679401	7.815605754943641	truncated_power_law	20.03605173089472	2.1741683716206874	3.674238018265737	8.993067684776124	0.009402295458137233	0.007871040594848656	0.9263814868624323	1.0	44.328184164552766	LAYER_TYPE.CONV2D	8.547659754855909	3.5731560650232654	1.6466799414625062	576.0	3742.450501910248	576.0	42.0	0.0	9.0	0.5780637115445398	44.328184164552766	84.42598253106239	6.6579414359509625	20.43876690444104	2.191129484319376	3.6730820855018953	8.81709446241529	0.00924355841038375	0.008283291472821475	success	44.328184164552766	19.046769523514516
105	246		0.17156432428414747	-1.0	64.0	64.0	3.2209857709683196	4.11474474709336	lognormal	20.15843586491287	2.1776423941618415	3.682845598730756	9.032975204870183	0.008950313712590745	0.0074083871664447415	0.9010263320040752	1.0	18.94436059603837	LAYER_TYPE.CONV2D	5.486970736951745	3.2863927611579125	1.2774799516907989	576.0	1933.7163137466634	576.0	114.0	0.0	9.0	0.2080143760813758	18.94436059603837	102.07345367734611	4.3525119868919795	19.835071077805043	2.1646432073348723	3.6740240967074262	9.230022195579698	0.012049577745339107	0.007641025319830455	success	18.94436059603837	6.222301940294578
106	250		0.13537272611933315	-1.0	128.0	256.0	2.787961574766215	5.583357307621742	lognormal	36.481913842684385	2.569009337948884	3.9550546564796556	23.573372657871868	0.0073062828688421864	0.0067589212507168876	0.9143460763266607	1.0	100.61587792775971	LAYER_TYPE.CONV2D	7.043191696427285	4.170082018120593	2.0026665210010774	1152.0	14793.877496411193	1152.0	211.0	0.0	9.0	0.12308835097670061	100.61587792775971	147.03322975557512	10.030746628629382	36.4872088515788	2.568763067617268	3.9563954468215123	26.90775800946119	0.00858231722543188	0.0070949663437269534	success	100.61587792775971	22.008288621732426
107	252		0.13555156741750574	-1.0	64.0	128.0	4.181694302090826	6.638482448032981	lognormal	19.97364161124529	2.171229274200649	3.6749404370037198	9.228153996159174	0.01018454270437051	0.007616165665689379	0.9246583175776274	1.0	38.68211587584625	LAYER_TYPE.CONV2D	7.706662831361805	3.57854272253959	1.587510221565879	576.0	3789.1580672798805	576.0	63.0	0.0	9.0	0.40085580338874005	38.68211587584625	97.95632895164076	6.219494824810633	20.88628518496707	2.208812051745573	3.6881491308641463	8.939561459917815	0.006535026587732171	0.0062704177752668875	success	38.68211587584625	16.38476184247645
108	254		0.1552567260214882	-1.0	64.0	64.0	3.6170428861006787	4.789293623058685	lognormal	19.933925317635662	2.1738440014982006	3.6744062169614664	7.568168351020697	0.008444037240385673	0.006987449156521697	0.8876716957497143	1.0	21.090696132141268	LAYER_TYPE.CONV2D	5.968871062988543	3.2519510038763215	1.3240909145596946	576.0	1786.286038722818	576.0	72.0	0.0	9.0	0.30842146190296726	21.090696132141268	84.69545184905483	4.59246079266239	19.97553152969275	2.1734071979878755	3.6729369364306614	9.358555252376709	0.011444566108884342	0.007905802590385208	success	21.090696132141268	7.907741399481202
109	258		0.11017918835949436	-1.0	128.0	256.0	3.3125697902559907	6.888279443420544	truncated_power_law	36.4068049348487	2.567504415702795	3.951575379562751	22.593615701987567	0.007145825253606087	0.006891173589451663	0.909495353060838	1.0	120.07062618503876	LAYER_TYPE.CONV2D	8.069574441701223	4.1742517342499506	2.0794367755458603	1152.0	14936.599430554152	1152.0	133.0	0.0	9.0	0.20052523203512726	120.07062618503876	124.39844702346781	10.957674305482836	36.43605896436379	2.5724592228953016	3.957777044842269	27.230119201488513	0.010387026174595419	0.007956278901506842	success	120.07062618503876	32.34445644150003
110	260		0.09563919796135956	-1.0	64.0	128.0	6.085188253570678	10.82849479041616	lognormal	19.900713238231095	2.1680771048584315	3.6700593109760287	9.176784738802903	0.009505152379776954	0.007241828931122442	0.9138058479186775	1.0	60.18440114407322	LAYER_TYPE.CONV2D	11.098663276471168	3.5863330882240323	1.7794839435020267	576.0	3857.7411908558433	576.0	20.0	0.0	9.0	1.1370826613367473	60.18440114407322	64.09868865556939	7.757860603547425	21.11055100634148	2.2023111883985504	3.6734565905628926	14.609884114662597	0.010274195711243581	0.005576436647464174	under-trained	60.18440114407322	27.473443125653237
111	262		0.08510158944787964	-1.0	64.0	64.0	4.753187125549164	7.224147245823704	truncated_power_law	19.981750916691478	2.174391020908677	3.6766552852523002	8.670955506484397	0.00924305478463225	0.007688868334513443	0.8675197358778529	1.0	33.10193050888454	LAYER_TYPE.CONV2D	7.862689132217028	3.2653989939179393	1.5198533226248812	576.0	1842.4639279060004	576.0	30.0	0.0	9.0	0.6852350837337503	33.10193050888454	55.660316470409	5.753427718228894	19.09884869282612	2.1322773495840255	3.661168618329255	8.179802564994695	0.010318929578146343	0.008018076132013949	success	33.10193050888454	13.869237348643502
112	266		0.10455084272929704	-1.0	128.0	256.0	1.8284416508167296	4.0710413430210615	truncated_power_law	36.105554125133914	2.558244605892401	3.9462421109964327	24.36290352774748	0.008516716966482908	0.007634973898776708	0.8641792376090514	1.0	168.46463863191042	LAYER_TYPE.CONV2D	5.639982082746388	4.193973253376452	2.226508754710661	1152.0	15630.513770058016	1152.0	519.0	0.0	9.0	0.03636455241133832	168.46463863191042	92.78216423928683	12.979392845272478	35.96087583226096	2.5575805263691773	3.9478244103471773	22.975860898139107	0.007840155837717015	0.006746106651657228	over-traoined	168.46463863191042	5.17940935126258
113	268		0.11327130651615924	-1.0	64.0	128.0	1.6210970068637116	3.3649719074284716	truncated_power_law	19.313916752139775	2.149591011447504	3.6658593230848067	10.174677138577504	0.011869648053408914	0.007904436291918972	0.8117521549636137	1.0	119.05223048726607	LAYER_TYPE.CONV2D	4.7129976711103065	3.709078625692632	2.0757375364837563	576.0	5117.744800071633	576.0	323.0	0.0	9.0	0.034558761907318866	119.05223048726607	42.98739115701853	10.911105832465656	20.048583279212043	2.1738682932219033	3.6823355388536263	9.550976985470744	0.011022102246848174	0.008043816339999604	over-traoined	119.05223048726607	1.3545486913901172
114	270		0.1312730787289481	-1.0	64.0	64.0	1.4228084013913997	2.589358577139773	truncated_power_law	19.872446637530206	2.168961623308557	3.673672914598981	9.498925719933537	0.010026075602513281	0.007629159860470122	0.7468499185565411	1.0	66.05301831447117	LAYER_TYPE.CONV2D	4.078999968451149	3.453903359883487	1.8198926676336566	576.0	2843.828222430678	576.0	316.0	0.0	9.0	0.023784830840766887	66.05301831447117	43.05372101077234	8.127300801279056	19.849529574625564	2.1618318700097907	3.6703481178280786	12.100825489523787	0.015188117646147626	0.009487089570493889	over-traoined	66.05301831447117	0.20373949530389068
115	274		0.09727073714139095	-1.0	128.0	256.0	1.640807260421055	4.216317175252421	truncated_power_law	33.17683031937413	2.485816164198586	3.8867545481088976	43.50963671023884	0.04747853054377071	0.043249438193451166	0.704207125820827	1.0	371.24467923063173	LAYER_TYPE.DENSE	4.975604389441418	3.5446953555370633	2.569660237955342	128.0	3505.059183813282	128.0	65.0	0.0	1.0	0.07948235846916335	371.24467923063173	9.4413721728677	19.267710793725126	35.94523341326685	2.5476145168538022	3.9352231886087052	39.73445245598526	0.016192432889051055	0.011305771155460168	over-traoined	371.24467923063173	4.165959428565172
116	277		0.24488084117355075	-1.0	10.0	128.0	1.6991325887973197	5.187126428552738	truncated_power_law	2.289502855714486	1.1687700919168682	1.8518135776811733	2.20365586445091	0.048824399843467155	0.13042466146684442	0.6950949530058623	1.0	1129.2978754206902	LAYER_TYPE.DENSE	5.35168681294836	3.392804102189518	3.052808511091116	10.0	2470.609472416945	10.0	8.0	0.0	1.0	0.24718069724354538	1129.2978754206902	2.1877394141882935	33.60502753191388	3.388154119826325	1.3373432619780334	2.1837598646757534	0.43848860136847045	0.008260128138616176	0.013335022366586	over-traoined	1129.2978754206902	43.456854287241896
